idPk;cost;warranty;inStock;timeDelevery;warrantyImported;usefulLife;spareParts;primaryFunctionalities;secondlyFunctionalities;brand;model;height;width;deep;weight;Items_idPk
294;"No se especifica.";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" INDEX";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";442
295;"$95";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";443
296;"$49";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";444
297;"Desde $74";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";445
298;"$35";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en educación diaria.";{};" Melissa y Doug";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";446
299;"$29";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";447
300;"$36";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";448
301;"Desde $130";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";449
302;"$185";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Seiko";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";450
303;"$13";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en educación diaria.";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";451
304;"$95";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";452
305;"$80";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Prodigy";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";453
306;"$34";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en educación diaria.";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";454
307;"Desde $32";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";455
308;"Desde $166";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en educación diaria.";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";456
309;"$40";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";457
310;"$9";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";458
311;"$95";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";459
312;"Desde $31";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en educación diaria";{};" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";460
313;"$35";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en educación diaria.";{};" Melissa y Doug";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";461
314;"No se especifica.";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Inclusive Technology";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";462
315;"Desde $28";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en educación diaria.";{};" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";463
316;"$37";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";464
317;"$16";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";465
318;"$79";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Royal Tel-Time";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";466
319;"$149";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Drive";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";467
320;"$14";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Pilot Corporation of America";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";468
321;"$170";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";469
322;"$16";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";470
323;"Desde $60";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Ambutech";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";471
324;"$890";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";472
325;"$55";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Tel-Time";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";473
326;"$50";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Talk to the Wilson";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";474
327;"$50";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" DayLight";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";475
328;"$20";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Tel-Time";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";476
329;"Desde $35";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria.";{};" X Dragon";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";477
330;"$1.500";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" HIMS";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";478
331;"$39";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en educación diaria.";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";479
332;"$26";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";480
333;"Desde $79";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"grabadora audio digital olympus";{};" Olympus";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";481
334;"$30";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en educación y vida diaria.";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";482
335;"$25";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";483
336;"$25";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";484
337;"$900";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Drive";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";485
338;"$2.350";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Perkins";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";486
339;"Desde $60";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Ambutech";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";487
340;"$2.200";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Issit";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";488
341;"$39";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Educational Insights";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";489
342;"$32";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";490
343;"$31";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en educación diaria.";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";491
344;"Desde $82";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Myweight";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";492
345;"Desde $70";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Ambutech";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";493
346;"$55";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Tel-Time";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";494
347;"$35";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en educación diaria.";{};" Melissa y Doug";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";495
348;"No se especifica.";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";496
349;"$25";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";497
350;"$100";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";498
351;"$2.400";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Drive";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";499
352;"$32";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";500
353;"$10";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";501
354;"$950";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Perkins";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";502
355;"$191";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";503
356;"$51";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Tel-Time";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";504
357;"$320";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" CareTec";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";505
358;"$5";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";506
359;"$17";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en educación diaria.";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";507
360;"$30";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";508
361;"$7";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Ambutech";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";509
362;"$70";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";510
363;"$125";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"DAR SOPORTE AL PACIENTE DURANTE BAÑO.";{};" Briggs Medical.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";511
364;"$44";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";512
365;"$35";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en educación diaria.";{};" Melissa y Doug";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";513
366;"$32";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";514
367;"$32";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";515
368;"$30";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";516
369;"$1.023";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Snow";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";517
370;"$770";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" HIMS";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";518
371;"$39";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Prodigy";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";519
372;"$43";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en educación diaria.";{};" EZ See";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";520
373;"Desde $59";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Ambutech";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";521
374;"$35";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en educación diaria.";{};" Melissa y Doug";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";522
375;"Desd $24";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en educación y entretenimiento diario";{};" Bellman";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";523
376;"$10";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";524
377;"$40";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en educación diaria.";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";525
378;"Desde los $24";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en educación diaria.";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";526
379;"$9";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";527
380;"$185";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte en vida diaria";{};" Seiko";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";528
381;"Desde $29.";"No brinda información";1;"Dos semanas en adelante, depende del producto.";0;"Si.";{};"Dar soporte para educación diaria.";{};" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";529
382;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Cubiertas Poly se utilizan para la unión de libros en Braille y están disponibles en varios colores y tamaños.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";530
383;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Puntero para bastón guía persona no vidente.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";531
384;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Material para desarrollo de Motricidad fina.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";532
385;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Grabador audio con software incluido, transforma audio en texto a través del software.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";533
386;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Máquina de escribir código braille.";{};" Perkin";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";534
387;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"El HandShoe mouse, es un ratón para computador que se adapta como un guante a la mano, permitiendo un mejor manejo y una reducción en sindrome de tunel carpal.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";535
388;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Juego geométrico táctil para personas no videntes o baja visión.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";536
389;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Permite al usuario poder escribir en braille.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";537
390;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"es un instrumento que identifica a personas no videntes y les permite desplazarse en forma autónoma.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";538
391;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Puntero gancho tipo puntero jumbo, para bastón guías de personas no videntes.";{};" Ambutech";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";539
392;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Permite al usuario poder reconocer colores, y contrastes, especialmente desarrollado para personas con baja visión.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";540
393;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Mouse hecho especialmente para los Ambidiestro (diestro o zurdo) genera un apoyo para la muñeca.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";541
394;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"LearningBoard ayuda a los niños de todas las edades a aprender la ubicación de las letras y otras teclas en un teclado.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";542
395;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"El Mini Bola Espiral Reizen con Campanas es una bola recreativa polivalente que es perfecto para el entrenamiento y para los niños.";{};" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";543
396;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Impresora braille de alto uso.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";544
397;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"calendario de pared introduce a los niños videntes y ciegos a conceptos tales como medir el tiempo";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";545
398;"No se especifica información.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"El Balón de fútbol con la estrella Reizen Campanas ofrece la animada rendimiento y es apto para jugar en la mayoría de superficies.";{};" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";546
399;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"sustituye al ratón de ordenador estándar para las personas que no pueden usar o que tienen un uso limitado de las manos cuando controla una computadora o dispositivo de comunicación aumentativa";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";547
400;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"es un instrumento que identifica a personas no videntes y les permite desplazarse en forma autónoma.";{};" Ultralite";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";548
401;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Etiquetador en Braille, permite escuchar a través del dial en español.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";549
402;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Impresora Braille de alto uso.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";550
403;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Ayuda a las personas con discapacidad visual en la firma de sus documentos.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";551
404;"No se especifica información.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"El Bastón Blanco es un instrumento que identifica a las personas con discapacidad visual, les permite desplazarse en forma autónoma.";{};" No se especifica información.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";552
405;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"El Big track es una herramienta valiosa para los usuarios que carecen de las habilidades motoras finas que requiere un ratón normal. La bola amarilla gigante hace que sea fácil de conseguir el cursor con precisión donde desee. Usted puede incluso utilizar el pie o el codo!";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";553
406;"No se especifiquen de la información.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"es un instrumento que identifica a las personas no videntes y les permite desplazarse en forma autónoma.";{};" No se especifiquen de la información.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";554
407;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"es un teclado de computadora a gran clave que puede ayudar a los niños con la visión o el motor-habilidad deterioro, y es un excelente primer teclado para cualquier niño.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";555
408;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"es un instrumento que identifica apersonas no videntes y les permite desplazarse en forma autónoma.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";556
409;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Este reloj parlante y táctil de para mujer, ofrece tanto en braille y funciones que hablan.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";557
410;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Papel especial para impresión en impresora braille.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";558
411;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Impresora braille de alto uso.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";559
412;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"El software integrado con clases para principiantes en braille (versión americana Imprenta sólo; se vende por separado, de pago)";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";560
413;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"La Máquina Thermoform permite duplicar en braille cualquier documento.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";561
414;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"magnificadores de video de mano proporcionan la ayuda que muchas personas con baja visión tienen que leer el texto y ver los detalles.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";562
415;"No se brindó información";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"El balón de fútbol de suave espuma Reizen Súper con cascabeles está hecho de espuma de alta densidad que ofrece una sensación firme y acción viva para rebotar, patear y lanzar. Una bola de plástico duro con cuentas de acero incrustada dentro de la bola ofrece un sonido de traqueteo al golpear y rodar, lo que permite el seguimiento de pelota sonora.";{};" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";563
416;"No se especific.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Ampliación hasta 75 veces el tamaño original de los monitores de ordenador típicos, para personas con baja visión.";{};" ONYX.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";564
417;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"permite que usted disfrute del placer de disfrutar de multimedia.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";565
